Line,Field,Expected,Found,Comments
4488,branch_division_id,varchar,1826.0,Max length is 4
4488,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4489,branch_division_id,varchar,834.0,Max length is 4
4489,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4490,branch_division_id,varchar,834.0,Max length is 4
4490,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
4491,branch_division_id,varchar,811.0,Max length is 4
4491,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4492,branch_division_id,varchar,811.0,Max length is 4
4492,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
4493,branch_division_id,varchar,830.0,Max length is 4
4493,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4494,branch_division_id,varchar,827.0,Max length is 4
4494,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
4495,branch_division_id,varchar,1803.0,Max length is 4
4495,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4496,branch_division_id,varchar,841.0,Max length is 4
4496,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4497,branch_division_id,varchar,1853.0,Max length is 4
4497,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4498,branch_division_id,varchar,1794.0,Max length is 4
4498,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4499,branch_division_id,varchar,723.0,Max length is 4
4499,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4500,branch_division_id,varchar,1829.0,Max length is 4
4500,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
4501,branch_division_id,varchar,723.0,Max length is 4
4501,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4502,branch_division_id,varchar,723.0,Max length is 4
4502,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
4503,branch_division_id,varchar,1851.0,Max length is 4
4503,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
4504,branch_division_id,varchar,837.0,Max length is 4
4504,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4505,branch_division_id,varchar,1853.0,Max length is 4
4505,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4506,branch_division_id,varchar,1853.0,Max length is 4
4506,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
4507,branch_division_id,varchar,723.0,Max length is 4
4507,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4508,branch_division_id,varchar,723.0,Max length is 4
4508,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4509,branch_division_id,varchar,1810.0,Max length is 4
4509,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4510,branch_division_id,varchar,1851.0,Max length is 4
4510,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4511,branch_division_id,varchar,723.0,Max length is 4
4511,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4512,branch_division_id,varchar,1851.0,Max length is 4
4512,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
4513,branch_division_id,varchar,1799.0,Max length is 4
4513,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4514,branch_division_id,varchar,1853.0,Max length is 4
4514,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4515,branch_division_id,varchar,1853.0,Max length is 4
4515,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
4516,branch_division_id,varchar,758.0,Max length is 4
4516,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
4517,branch_division_id,varchar,1853.0,Max length is 4
4518,branch_division_id,varchar,1814.0,Max length is 4
4519,branch_division_id,varchar,723.0,Max length is 4
4519,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4520,branch_division_id,varchar,1851.0,Max length is 4
4520,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
4521,branch_division_id,varchar,723.0,Max length is 4
4521,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4522,branch_division_id,varchar,1794.0,Max length is 4
4522,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4523,branch_division_id,varchar,723.0,Max length is 4
4523,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4524,branch_division_id,varchar,723.0,Max length is 4
4524,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4525,branch_division_id,varchar,816.0,Max length is 4
4525,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4526,branch_division_id,varchar,811.0,Max length is 4
4526,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4527,branch_division_id,varchar,1853.0,Max length is 4
4527,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
4528,branch_division_id,varchar,723.0,Max length is 4
4528,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4529,branch_division_id,varchar,723.0,Max length is 4
4529,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4530,branch_division_id,varchar,1853.0,Max length is 4
4530,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4531,branch_division_id,varchar,1853.0,Max length is 4
4531,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4532,branch_division_id,varchar,827.0,Max length is 4
4532,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4533,branch_division_id,varchar,1809.0,Max length is 4
4533,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4534,branch_division_id,varchar,723.0,Max length is 4
4534,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4535,branch_division_id,varchar,1829.0,Max length is 4
4535,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4536,branch_division_id,varchar,1829.0,Max length is 4
4536,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4537,branch_division_id,varchar,1829.0,Max length is 4
4537,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
4538,branch_division_id,varchar,1829.0,Max length is 4
4538,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
4539,branch_division_id,varchar,1794.0,Max length is 4
4539,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4540,branch_division_id,varchar,819.0,Max length is 4
4540,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
4541,branch_division_id,varchar,819.0,Max length is 4
4541,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4542,branch_division_id,varchar,723.0,Max length is 4
4542,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4543,branch_division_id,varchar,723.0,Max length is 4
4543,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
4544,branch_division_id,varchar,1799.0,Max length is 4
4544,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4545,branch_division_id,varchar,1833.0,Max length is 4
4545,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4546,branch_division_id,varchar,723.0,Max length is 4
4546,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4547,branch_division_id,varchar,1853.0,Max length is 4
4547,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
4548,branch_division_id,varchar,816.0,Max length is 4
4548,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4549,branch_division_id,varchar,814.0,Max length is 4
4549,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4550,branch_division_id,varchar,1851.0,Max length is 4
4550,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4551,branch_division_id,varchar,1816.0,Max length is 4
4551,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
4552,branch_division_id,varchar,810.0,Max length is 4
4552,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4553,branch_division_id,varchar,810.0,Max length is 4
4553,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4554,branch_division_id,varchar,7717.0,Max length is 4
4554,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
4555,branch_division_id,varchar,7717.0,Max length is 4
4555,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4556,branch_division_id,varchar,7717.0,Max length is 4
4556,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4557,branch_division_id,varchar,1797.0,Max length is 4
4557,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4558,branch_division_id,varchar,723.0,Max length is 4
4558,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4559,branch_division_id,varchar,827.0,Max length is 4
4559,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4560,branch_division_id,varchar,827.0,Max length is 4
4560,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
4561,branch_division_id,varchar,827.0,Max length is 4
4561,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4562,branch_division_id,varchar,816.0,Max length is 4
4562,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4563,branch_division_id,varchar,816.0,Max length is 4
4563,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4564,branch_division_id,varchar,1803.0,Max length is 4
4564,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4565,branch_division_id,varchar,1803.0,Max length is 4
4565,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4566,branch_division_id,varchar,1810.0,Max length is 4
4566,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
4567,branch_division_id,varchar,1793.0,Max length is 4
4567,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
4568,branch_division_id,varchar,1793.0,Max length is 4
4568,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4569,branch_division_id,varchar,834.0,Max length is 4
4569,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4570,branch_division_id,varchar,816.0,Max length is 4
4570,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4571,branch_division_id,varchar,1793.0,Max length is 4
4571,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4572,branch_division_id,varchar,1826.0,Max length is 4
4572,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4573,branch_division_id,varchar,1826.0,Max length is 4
4573,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4574,branch_division_id,varchar,723.0,Max length is 4
4574,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4575,branch_division_id,varchar,1816.0,Max length is 4
4575,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4576,branch_division_id,varchar,814.0,Max length is 4
4576,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4577,branch_division_id,varchar,814.0,Max length is 4
4577,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4578,branch_division_id,varchar,814.0,Max length is 4
4578,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4579,branch_division_id,varchar,814.0,Max length is 4
4579,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4580,branch_division_id,varchar,723.0,Max length is 4
4580,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
4581,branch_division_id,varchar,7709.0,Max length is 4
4581,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4582,branch_division_id,varchar,815.0,Max length is 4
4582,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4583,branch_division_id,varchar,1829.0,Max length is 4
4583,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4584,branch_division_id,varchar,1829.0,Max length is 4
4584,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4585,branch_division_id,varchar,1829.0,Max length is 4
4585,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4586,branch_division_id,varchar,1829.0,Max length is 4
4586,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
4587,branch_division_id,varchar,811.0,Max length is 4
4587,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
4588,branch_division_id,varchar,811.0,Max length is 4
4588,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4589,branch_division_id,varchar,1853.0,Max length is 4
4589,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4590,branch_division_id,varchar,810.0,Max length is 4
4590,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4591,branch_division_id,varchar,810.0,Max length is 4
4591,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4592,branch_division_id,varchar,810.0,Max length is 4
4592,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4593,branch_division_id,varchar,723.0,Max length is 4
4593,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4594,branch_division_id,varchar,814.0,Max length is 4
4594,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
4595,branch_division_id,varchar,1851.0,Max length is 4
4595,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
4596,branch_division_id,varchar,814.0,Max length is 4
4596,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
4597,branch_division_id,varchar,1851.0,Max length is 4
4597,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4598,branch_division_id,varchar,811.0,Max length is 4
4598,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4599,branch_division_id,varchar,723.0,Max length is 4
4599,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
4600,branch_division_id,varchar,723.0,Max length is 4
4600,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
4601,branch_division_id,varchar,723.0,Max length is 4
4601,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
